"TOA5","CR1000_Lanyu","CR1000","81819","CR1000.Std.31","CPU:CR1000_CWB_RadObs_Lanyu_20180928.CR1","36738","Aux_minute"
"TIMESTAMP","RECORD","BattV_Min","SWD_tot_mv_Avg","SWD_dif_mv_Avg","SWD_dir_mv_Avg","LWD_mv_Avg","UVB_mv_Avg","UVE_mv_Avg","PAR_mv_Avg","SWD_tot_ct_Avg","SWD_dif_ct_Avg","LWD_ct_Avg","mt_flag_Tot","SWD_tot_mv_Max","SWD_tot_mv_Min","SWD_tot_mv_Std","SWD_dif_mv_Max","SWD_dif_mv_Min","SWD_dif_mv_Std","SWD_dir_mv_Max","SWD_dir_mv_Min","SWD_dir_mv_Std","LWD_mv_Max","LWD_mv_Min","LWD_mv_Std","UVB_mv_Max","UVB_mv_Min","UVB_mv_Std","UVE_mv_Max","UVE_mv_Min","UVE_mv_Std","PAR_mv_Max","PAR_mv_Min","PAR_mv_Std","SWD_tot_ct_Max","SWD_tot_ct_Min","SWD_tot_ct_Std","SWD_dif_ct_Max","SWD_dif_ct_Min","SWD_dif_ct_Std","LWD_ct_Max","LWD_ct_Min","LWD_ct_Std"
"TS","RN","Volts","mV","mV","mV","mV","mV","mV","mV","C","C","C","","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","C","C","C","C","C","C","C","C","C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std"
"2019-05-16 06:01:00",331032,12.02,6.678145,3.416463,2.80568,-0.6909361,81.16782,79.0434,7.352847,0,0,29.6383,0,7.217061,6.24989,0.2947928,3.564565,3.28728,0.08767676,3.145205,2.533099,0.1867064,-0.6763881,-0.7102147,0.01142559,84.41,78.79375,1.773962,82.02746,76.75157,1.700898,7.893449,6.878937,0.3128925,0,0,0,0,0,0,29.6559,29.61012,0.01514443
"2019-05-16 06:02:00",331033,12.02,7.410616,3.44473,3.427144,-0.6969049,85.69772,83.43147,8.088583,0,0,29.65052,0,7.555255,7.210297,0.1141343,3.574711,3.341336,0.08356026,3.584857,3.131677,0.1571869,-0.6763881,-0.7169714,0.0134831,86.45218,84.41,0.6922172,84.41,82.19764,0.681157,8.238407,7.873158,0.1199838,0,0,0,0,0,0,29.6559,29.63176,0.009774539
"2019-05-16 06:03:00",331034,12.02,6.627942,3.298837,2.861386,-0.712514,80.9215,78.79707,7.253259,0,0,29.65312,0,7.274509,6.172003,0.4161591,3.341336,3.273698,0.0216052,3.415739,2.475565,0.348017,-0.7034393,-0.7169669,0.005539577,84.92078,78.1135,2.620377,82.87859,76.2415,2.489254,7.961039,6.790895,0.4218105,0,0,0,0,0,0,29.6559,29.61012,0.008705496
"2019-05-16 06:04:00",331035,12.02,6.591805,3.468745,2.693448,-0.6931743,80.66356,78.57031,7.285769,0,0,29.65113,0,7.10196,4.971372,0.4050666,3.638909,3.287226,0.09126078,3.172209,1.048385,0.4178784,-0.6865228,-0.7034393,0.004620212,83.72968,73.17838,1.972085,81.6875,71.30638,1.919996,7.845975,5.20134,0.5114963,0,0,0,0,0,0,29.67754,29.61012,0.01152873
"2019-05-16 06:05:00",331036,12.02,6.919628,3.36064,3.091667,-0.696162,82.6151,80.47648,7.587157,0,0,29.66118,0,7.183136,6.709671,0.1478903,3.459674,3.280434,0.05409178,3.253379,2.935481,0.09498458,-0.6696144,-0.7034333,0.009360329,84.0702,81.34727,0.8397042,81.68764,79.30508,0.7755564,7.893333,7.358994,0.1640403,0,0,0,0,0,0,29.67754,29.63176,0.01114679
"2019-05-16 06:06:00",331037,12.02,7.126499,3.521511,3.135637,-0.6862993,83.86321,81.69907,7.791774,0,0,29.67529,0,7.609269,6.266644,0.2924601,3.818155,3.327787,0.1749627,3.503646,2.015607,0.3035283,-0.6628506,-0.7101985,0.01878824,86.45287,79.64545,1.616032,84.41068,77.77345,1.56127,8.336377,6.550722,0.3516605,0,0,0,0,0,0,29.69917,29.6534,0.01111805
"2019-05-16 06:07:00",331038,12.02,6.936787,3.409464,3.077925,-0.7041682,82.6862,80.5334,7.602796,0,0,29.68594,0,7.257567,5.874356,0.2210358,3.56452,3.327787,0.08075736,3.283829,2.086631,0.2081851,-0.7000528,-0.7101985,0.002317569,84.41077,77.94373,1.156951,82.36858,75.73135,1.158046,7.988042,5.566603,0.3491465,0,0,0,0,0,0,29.69917,29.6534,0.01301858
"2019-05-16 06:08:00",331039,12.03,6.928537,3.329977,3.156597,-0.6953841,82.68345,80.49943,7.607688,0,0,29.69716,0,7.075152,6.784101,0.09297859,3.354948,3.27378,0.02063035,3.334656,3.023423,0.09766992,-0.6899086,-0.7034569,0.004983726,83.73012,81.68785,0.6568178,81.51774,79.64565,0.6132325,7.765081,7.44019,0.1010359,0,0,0,0,0,0,29.69917,29.67503,0.006671779
"2019-05-16 06:09:00",331040,12.03,6.717807,3.259416,3.031411,-0.7130975,81.49222,79.41882,7.369183,0,0,29.70445,0,7.014277,6.547628,0.1059574,3.273814,3.246724,0.009975876,3.280544,2.881497,0.09157917,-0.7034569,-0.7169923,0.004359113,83.38976,80.4967,0.6770405,81.00719,78.28431,0.6402817,7.636565,7.200362,0.1018012,0,0,0,0,0,0,29.72078,29.67503,0.01032351
"2019-05-16 06:10:00",331041,12.03,6.895184,3.328431,3.142025,-0.7168791,82.52755,80.33218,7.579483,0,0,29.71256,0,7.075226,6.540864,0.1593828,3.368511,3.26705,0.03067617,3.260286,2.874733,0.1209017,-0.7102248,-0.7169923,0.0008663189,83.55999,80.4967,0.984943,81.17743,78.28431,0.9531153,7.771926,7.203743,0.1527808,0,0,0,0,0,0,29.72078,29.67503,0.01300965
"2019-05-16 06:11:00",331042,12.02,6.667152,3.239527,3.014116,-0.7163688,81.14912,78.98778,7.311596,0,0,29.72098,0,6.926383,6.358203,0.2168173,3.297472,3.179133,0.03687955,3.22645,2.759731,0.1663998,-0.7102248,-0.7203709,0.00200004,82.87931,79.13528,1.395492,80.66692,76.92289,1.340914,7.60617,6.987259,0.2305642,0,0,0,0,0,0,29.74242,29.69667,0.008713153
"2019-05-16 06:12:00",331043,12.03,5.854058,3.208839,2.306393,-0.711641,75.84793,73.87663,6.43859,0,0,29.71673,0,6.500312,4.413584,0.5019285,3.33809,3.152077,0.06477351,2.922097,0.8116935,0.5191711,-0.6967036,-0.7237601,0.00654326,79.98623,68.07339,2.971069,77.94402,66.37155,2.897736,7.109083,4.592833,0.5629269,0,0,0,0,0,0,29.72078,29.67503,0.009510395
"2019-05-16 06:13:00",331044,12.02,5.649134,3.158882,2.178597,-0.6998568,74.35034,72.3989,6.229999,0,0,29.69544,0,5.874632,4.822813,0.2947976,3.331307,3.030306,0.1038866,2.421539,1.21754,0.3625059,-0.6899357,-0.7034639,0.004042348,75.56149,70.11562,1.593467,73.51928,68.58396,1.54555,6.527369,4.914128,0.3343388,0,0,0,0,0,0,29.72078,29.67503,0.01277922
"2019-05-16 06:14:00",331045,12.02,5.644096,3.118567,2.230334,-0.6846351,74.35036,72.44997,6.23347,0,0,29.66383,0,5.837373,5.174518,0.1532955,3.246743,3.016778,0.08407433,2.367426,1.870267,0.08787148,-0.6696407,-0.710225,0.01183503,75.39133,72.49818,0.8180045,73.51931,70.2858,0.7976886,6.452901,5.394351,0.17601,0,0,0,0,0,0,29.67754,29.6559,0.01042673
"2019-05-16 06:15:00",331046,12.02,5.737028,2.995114,2.426203,-0.7216662,74.91482,72.97189,6.351146,0,0,29.60939,0,6.087624,5.576957,0.1371506,3.047194,2.972799,0.02070303,2.705611,2.293012,0.1165092,-0.710225,-0.7305148,0.00400525,77.26337,73.85967,0.9004262,75.39135,71.98766,0.8504097,6.743734,6.158666,0.1620279,0,0,0,0,0,0,29.6559,29.54774,0.02262085
"2019-05-16 06:16:00",331047,12.02,5.861905,3.095009,2.445321,-0.7183996,75.60692,73.63279,6.450491,0,0,29.56577,0,6.162028,5.695373,0.1447951,3.118251,3.050576,0.01439593,2.746195,2.299794,0.1361874,-0.7102306,-0.7237508,0.003041155,77.60374,74.54044,0.965636,75.56153,72.66842,0.9595194,6.791082,6.280468,0.1505137,0,0,0,0,0,0,29.59102,29.54774,0.01486858
"2019-05-16 06:17:00",331048,12.02,5.941463,3.159844,2.470358,-0.6994632,76.12598,74.15752,6.554233,0,0,29.5463,0,6.246618,5.661552,0.1715653,3.273825,3.084415,0.06491195,2.820617,2.211861,0.1842586,-0.6899383,-0.7102306,0.007186813,78.11431,74.71062,1.027936,76.07211,72.83861,0.9833584,6.86553,6.243265,0.1853502,0,0,0,0,0,0,29.56938,29.52611,0.01622372
"2019-05-16 06:18:00",331049,12.02,5.828763,3.055158,2.460823,-0.7129887,75.33464,73.40589,6.391026,0,0,29.51889,0,6.216179,5.434909,0.2616778,3.084415,3.023528,0.01910374,2.790179,2.130674,0.2223791,-0.7102246,-0.7169913,0.003178582,77.77395,72.66844,1.688927,75.56155,70.96661,1.631653,6.794508,5.992943,0.2761363,0,0,0,0,0,0,29.54774,29.48283,0.01290179
"2019-05-16 06:19:00",331050,12.02,5.752149,3.100697,2.362739,-0.7061103,74.83544,72.91237,6.350654,0,0,29.48825,0,6.026828,5.478876,0.1501647,3.179135,3.030292,0.04432733,2.543308,2.171258,0.1005531,-0.68994,-0.7169887,0.007149347,76.58267,73.17899,0.925831,74.54047,71.30697,0.8773779,6.645745,6.050437,0.159654,0,0,0,0,0,0,29.52611,29.46123,0.01225227
"2019-05-16 06:20:00",331051,12.02,6.200159,3.143398,2.750854,-0.700988,77.64064,75.59843,6.845399,0,0,29.47672,0,6.662655,5.972715,0.2002211,3.192663,3.111494,0.03160228,3.206192,2.502723,0.2131582,-0.68994,-0.7169964,0.008553031,80.66708,76.07212,1.276224,78.28451,74.2001,1.24908,7.345831,6.567958,0.2314211,0,0,0,0,0,0,29.50447,29.46123,0.01372338
"2019-05-16 06:21:00",331052,12.02,6.699419,3.180324,3.181452,-0.7148556,80.80607,78.72415,7.368447,0,0,29.46627,0,6.943379,5.874647,0.1877675,3.287367,3.114882,0.04987035,3.409121,2.272748,0.206286,-0.7102336,-0.7169977,0.002759092,82.36893,77.26341,0.9579251,80.15654,75.05103,0.9846628,7.61641,5.620992,0.2689905,0,0,0,0,0,0,29.50447,29.43959,0.01270739
"2019-05-16 06:22:00",331053,12.02,6.98702,3.189016,3.447289,-0.7121965,82.58733,80.46287,7.657956,0,0,29.47131,0,7.108976,6.868974,0.07724591,3.206141,3.165557,0.0128993,3.584926,3.334716,0.08230377,-0.7068515,-0.7169852,0.00297764,83.39004,81.68819,0.5382519,81.00746,79.64599,0.4668959,7.792141,7.51833,0.0847358,0,0,0,0,0,0,29.50447,29.43959,0.01501171
"2019-05-16 06:23:00",331054,12.02,6.947598,3.202057,3.416362,-0.7067773,82.37461,80.15087,7.619147,0,0,29.49005,0,7.132566,6.841718,0.08658591,3.246726,3.155375,0.02976405,3.632232,3.300799,0.1065592,-0.703449,-0.7169768,0.004023849,83.56023,81.68821,0.5426054,81.51802,79.646,0.5309137,7.819106,7.494437,0.09545402,0,0,0,0,0,0,29.50447,29.46123,0.011627
"2019-05-16 06:24:00",331055,12.02,7.109848,3.213656,3.556587,-0.7137638,83.45244,81.2826,7.791145,0,0,29.49077,0,7.220498,7.014194,0.06086305,3.266978,3.158756,0.02878489,3.666051,3.456367,0.0539034,-0.7034486,-0.7169768,0.003113534,84.07078,82.87949,0.3388979,81.68821,80.83729,0.3530277,7.927329,7.683823,0.07356539,0,0,0,0,0,0,29.50447,29.46123,0.01182654
"2019-05-16 06:25:00",331056,12.03,7.697596,3.36859,3.982018,-0.7004581,87.12558,84.87631,8.435762,0,0,29.52358,0,8.116625,7.19682,0.3016748,3.408983,3.273741,0.04014254,4.345776,3.591646,0.2531363,-0.6899131,-0.7102125,0.005895494,89.68684,84.07078,1.784748,87.30427,81.85839,1.757064,8.847121,7.903651,0.3029762,0,0,0,0,0,0,29.54774,29.50447,0.01191125
"2019-05-16 06:26:00",331057,12.03,7.637392,3.341789,3.951098,-0.7008468,86.77953,84.587,8.318567,0,0,29.55928,0,8.106479,7.392845,0.1920507,3.402219,3.246629,0.05915948,4.33563,3.750557,0.1541118,-0.6966725,-0.7034408,0.003171067,89.68684,85.60243,1.163943,87.13409,83.39005,1.065504,8.796392,8.032025,0.1812067,0,0,0,0,0,0,29.59102,29.52611,0.01215442
"2019-05-16 06:27:00",331058,12.03,7.604508,3.369962,3.912814,-0.7049028,86.49306,84.22395,8.28399,0,0,29.57839,0,7.818965,7.264333,0.1835503,3.78101,3.246629,0.1153902,4.112397,2.932143,0.182849,-0.6899159,-0.7102001,0.004990297,87.81482,83.04967,1.094731,85.60243,81.00747,1.032713,8.525784,6.41216,0.3026356,0,0,0,0,0,0,29.61263,29.54774,0.01946456
"2019-05-16 06:28:00",331059,12.03,7.547646,3.478551,3.775091,-0.7002872,86.33138,84.09063,8.293702,0,0,29.62705,0,7.697297,6.425687,0.2311111,3.943343,3.348121,0.1840341,4.017745,2.259136,0.359201,-0.683152,-0.7169715,0.01138309,87.13409,81.34784,1.089306,85.09188,79.47581,1.071885,8.566456,6.845048,0.226672,0,0,0,0,0,0,29.63426,29.59102,0.01093635
"2019-05-16 06:29:00",331060,12.03,7.758618,3.889709,3.581391,-0.6914323,87.60209,85.32729,8.497229,0,0,29.67176,0,8.478459,6.131411,0.5635788,4.139463,3.446171,0.2415279,4.173282,1.778887,0.5779708,-0.6662371,-0.7169658,0.01643421,91.72905,79.47581,2.950391,89.51666,77.26343,2.905792,9.236008,6.357999,0.6181675,0,0,0,0,0,0,29.69917,29.63426,0.02264715
"2019-05-16 06:30:00",331061,12.03,7.808162,3.822831,3.710271,-0.6879891,87.90274,85.65633,8.508044,0,0,29.71718,0,8.596754,5.123557,0.8743635,4.247649,3.611854,0.2048425,4.606129,0.7507787,1.004178,-0.6696134,-0.7034323,0.01168749,92.57996,73.34921,4.968229,90.53777,71.307,4.855906,9.334004,5.238541,1.018436,0,0,0,0,0,0,29.74242,29.69917,0.01258413
"2019-05-16 06:31:00",331062,12.02,7.425864,4.162581,3.022719,-0.6660603,85.69887,83.49783,8.109566,0,0,29.76983,0,9.256183,4.396451,1.748189,4.541853,3.909444,0.16424,4.781967,0.1082203,1.744469,-0.6493194,-0.6899047,0.01098429,96.32401,67.90332,10.07053,93.94144,66.20148,9.861457,10.08474,4.869915,1.91898,0,0,0,0,0,0,29.80733,29.72078,0.02122212
"2019-05-16 06:32:00",331063,12.03,5.269255,3.699103,1.399479,-0.6732765,73.20738,71.31834,5.952621,0,0,29.7911,0,6.557449,4.626426,0.4534073,3.882389,3.608477,0.07009006,2.303055,0.8725276,0.3363277,-0.6696106,-0.6831418,0.003669177,80.83729,69.26479,2.760647,78.96526,67.39277,2.714572,6.821235,5.326477,0.3953061,0,0,0,0,0,0,29.82896,29.76408,0.010907
"2019-05-16 06:33:00",331064,12.03,5.902811,3.712785,2.100349,-0.6932369,76.9259,74.90638,6.792257,0,0,29.76083,0,8.823511,4.714355,1.202961,3.943355,3.601713,0.1132538,4.707676,0.9908938,1.108594,-0.6831418,-0.7000639,0.005188085,93.60107,69.77534,7.148021,91.2185,67.90332,6.935681,9.848242,5.411024,1.369455,0,0,0,0,0,0,29.78569,29.74242,0.01358853
"2019-05-16 06:34:00",331065,12.03,8.736711,4.183701,4.311256,-0.6938075,94.05489,91.67232,9.58017,0,0,29.81278,0,9.990284,5.71888,1.243748,4.511528,3.943355,0.1672269,5.729025,0.9909117,1.354601,-0.6797729,-0.7034459,0.005340816,100.7488,76.92306,6.806688,98.36622,74.88086,6.64768,10.91694,6.046929,1.396087,0,0,0,0,0,0,29.8531,29.76408,0.02615039
"2019-05-16 06:35:00",331066,12.02,9.30607,4.14825,4.916631,-0.6798294,97.32525,94.84057,10.09147,0,0,29.85564,0,9.814442,8.654422,0.2958202,4.315374,4.004234,0.09909539,5.465244,4.132749,0.3370469,-0.669627,-0.6899194,0.006972037,100.2382,94.45199,1.675565,97.85567,91.89923,1.647385,10.61597,9.006145,0.3658043,0,0,0,0,0,0,29.87221,29.82896,0.01270646
"2019-05-16 06:36:00",331067,12.03,9.567898,4.379748,4.948312,-0.6777444,98.95335,96.45731,10.33183,0,0,29.90502,0,10.09853,6.219421,0.9121399,4.8362,4.061735,0.2149016,5.600523,0.9942957,1.107074,-0.6696277,-0.6865374,0.004418225,102.1103,81.00747,4.916458,99.38731,78.96526,4.788195,11.03195,6.435866,1.081357,0,0,0,0,0,0,29.95876,29.87221,0.02605186
"2019-05-16 06:37:00",331068,12.03,8.241275,4.666316,3.364825,-0.6784213,91.31493,88.98624,8.970031,0,0,29.98941,0,9.855034,5.597145,1.453769,5.211602,4.058353,0.4174643,5.472013,0.426127,1.809617,-0.6493365,-0.68992,0.01419081,100.7488,76.41251,8.16364,98.02585,74.37031,7.949611,10.82566,5.884612,1.554334,0,0,0,0,0,0,30.0453,29.93712,0.03192012
"2019-05-16 06:38:00",331069,12.03,9.386582,4.054805,5.139907,-0.6783655,97.73086,95.25185,10.14279,0,0,30.03833,0,9.963264,8.525929,0.3890961,4.941045,3.872348,0.2826357,5.465253,4.240979,0.3006237,-0.6425725,-0.7034484,0.02050018,101.2593,93.09052,2.162711,98.70658,90.53777,2.099616,10.83243,9.067043,0.4444239,0,0,0,0,0,0,30.06694,29.9995,0.01302179
"2019-05-16 06:39:00",331070,12.03,6.117645,3.697318,2.267292,-0.7020472,78.70715,76.68197,6.766314,0,0,30.02678,0,8.390651,5.231972,0.7466164,3.879112,3.632281,0.06962969,4.210545,1.440737,0.6396582,-0.6966944,-0.7068303,0.002780228,91.72905,73.34921,4.385602,89.17629,71.307,4.264147,8.644299,5.759566,0.6790091,0,0,0,0,0,0,30.0453,29.9995,0.01586595
"2019-05-16 06:40:00",331071,12.03,4.842123,3.681983,1.101574,-0.666085,70.62342,68.81947,5.529796,0,0,30.00406,0,5.634404,3.86562,0.4084209,3.841946,3.551095,0.1053081,1.846569,0.2232117,0.3721785,-0.6425791,-0.6966944,0.01963862,74.71067,65.0102,2.365389,72.83865,63.30836,2.330356,6.520486,4.312044,0.4984919,0,0,0,0,0,0,30.02367,29.97786,0.01374464
"2019-05-16 06:41:00",331072,12.02,6.237897,3.945853,2.19746,-0.6803485,78.77806,76.72167,6.883749,0,0,29.97889,0,8.292739,4.315471,1.303002,4.244448,3.821654,0.1232994,4.234302,0.2367421,1.391816,-0.662871,-0.6899342,0.009409509,90.53777,67.39277,7.475873,88.15519,65.69093,7.276192,8.996201,4.883652,1.451635,0,0,0,0,0,0,30.00203,29.93462,0.01967926
"2019-05-16 06:42:00",331073,12.03,4.961287,3.645898,1.249947,-0.6644586,71.21339,69.34705,5.657819,0,0,29.94312,0,5.505994,4.234302,0.400672,3.882571,3.429409,0.177524,1.927774,0.3043827,0.4579457,-0.6493498,-0.676412,0.01157848,74.54049,67.05241,2.310455,72.66846,65.18038,2.288426,6.233137,4.816011,0.428259,0,0,0,0,0,0,30.00203,29.89384,0.02409682
"2019-05-16 06:43:00",331074,12.03,4.213702,3.392483,0.753015,-0.6606844,66.54185,64.79463,4.804378,0,0,29.87682,0,4.724738,3.517321,0.3804649,3.473376,3.212938,0.07671762,1.204013,0.2232146,0.3125751,-0.6493516,-0.676412,0.007782631,69.77534,61.77671,2.471085,67.90332,60.24505,2.376461,5.438353,3.950222,0.4430776,0,0,0,0,0,0,29.91548,29.82896,0.01728114
"2019-05-16 06:44:00",331075,12.03,4.699628,3.293826,1.406648,-0.6600052,68.97831,67.19138,5.432065,0,0,29.78209,0,7.758416,3.43277,1.567848,3.449688,3.158825,0.1079823,4.268143,0.2164505,1.504633,-0.6561157,-0.6696453,0.003847745,87.64464,61.43634,9.423555,85.26206,59.56432,9.21565,8.515994,3.91302,1.730503,0,0,0,0,0,0,29.8506,29.74242,0.03401722
"2019-05-16 06:45:00",331076,12.03,8.240694,3.535591,4.647496,-0.6844699,90.41862,88.08427,8.935254,0,0,29.7417,0,8.522758,7.785472,0.2220204,3.628914,3.456452,0.0512616,4.883676,4.295199,0.1739949,-0.6696453,-0.6899376,0.005695913,91.89923,87.81482,1.273653,89.85703,85.60243,1.258016,9.216021,8.549814,0.199697,0,0,0,0,0,0,29.74242,29.72078,0.003883954
"2019-05-16 06:46:00",331077,12.03,8.432743,3.645711,4.728467,-0.6777579,91.68366,89.38618,9.098043,0,0,29.75974,0,8.556525,8.350222,0.07590163,3.686408,3.605239,0.02496726,4.870117,4.616465,0.0837216,-0.6696411,-0.6831692,0.00381635,92.40978,91.04832,0.3765462,89.85703,88.66574,0.3506584,9.23293,9.006334,0.06864234,0,0,0,0,0,0,29.78569,29.74242,0.01172615
"2019-05-16 06:47:00",331078,12.03,8.553897,3.734192,4.781037,-0.6781499,92.52323,90.16619,9.247886,0,0,29.79435,0,8.908216,8.106679,0.1716585,4.031356,3.605239,0.1397486,4.964791,4.031356,0.1661732,-0.669638,-0.6831692,0.003410007,94.45199,90.53777,0.921545,91.89923,88.32537,0.8878375,9.645494,8.421206,0.2311741,0,0,0,0,0,0,29.82896,29.76408,0.0168482
"2019-05-16 06:48:00",331079,12.03,8.214883,3.63785,4.550934,-0.6656343,90.59165,88.2261,8.884574,0,0,29.84411,0,8.688385,7.967989,0.1358457,3.787852,3.578155,0.05299473,4.849803,4.301903,0.1068941,-0.6628718,-0.669638,0.003056152,93.2607,89.17629,0.7639288,91.2185,86.96391,0.8068292,9.307293,8.620715,0.1210613,0,0,0,0,0,0,29.8506,29.80733,0.01067326
"2019-05-16 06:49:00",331080,12.03,7.938893,3.703283,4.206243,-0.6612362,88.99192,86.73983,8.62865,0,0,29.8574,0,8.333225,6.696342,0.3238826,3.997513,3.557863,0.1393269,4.477756,2.441797,0.4438681,-0.6493422,-0.6696358,0.006549333,91.2185,83.39005,1.638335,88.83592,81.00747,1.609262,9.073881,6.895879,0.413147,0,0,0,0,0,0,29.87221,29.82643,0.01347143
"2019-05-16 06:50:00",331081,12.03,7.876143,3.576283,4.293378,-0.6585858,88.60334,86.33422,8.543241,0,0,29.88042,0,8.130306,7.196865,0.2263767,3.848706,3.466535,0.113482,4.626564,3.693128,0.2254041,-0.6425782,-0.6696332,0.007951842,90.1974,84.41115,1.392656,87.81482,82.36894,1.350542,8.857434,7.548604,0.3066005,0,0,0,0,0,0,29.91548,29.8481,0.01275196
"2019-05-16 06:51:00",331082,12.03,7.601103,3.56801,4.064376,-0.6671557,86.90434,84.59267,8.301741,0,0,29.90233,0,7.978203,6.906014,0.3486523,3.625533,3.469917,0.05143344,4.416928,3.409041,0.3145094,-0.6628692,-0.6696414,0.003076326,89.00611,83.04967,1.942091,86.62354,81.00747,1.880477,8.654608,7.551973,0.347388,0,0,0,0,0,0,29.93712,29.86974,0.01288389
"2019-05-16 06:52:00",331083,12.03,7.78249,3.605464,4.215919,-0.6627642,87.85737,85.62512,8.440858,0,0,29.92662,0,7.991731,7.643382,0.111015,3.632298,3.588331,0.0131827,4.430456,4.085489,0.1090471,-0.6594954,-0.6628774,0.0006070068,89.00611,86.96391,0.6334446,86.79372,84.9217,0.5570902,8.661372,8.306231,0.1095701,0,0,0,0,0,0,29.95876,29.89134,0.01839085
"2019-05-16 06:53:00",331084,12.02,7.299966,3.545873,3.792535,-0.6666515,85.2025,83.01563,7.955119,0,0,29.95579,0,7.667029,6.537418,0.376586,3.588318,3.517296,0.02193114,4.126059,3.026896,0.3662535,-0.6628751,-0.6831653,0.005019493,87.13409,80.83729,2.164709,85.09188,78.6249,2.119636,8.346814,7.149561,0.4021329,0,0,0,0,0,0,29.98039,29.93462,0.008545978
"2019-05-16 06:54:00",331085,12.03,7.078314,3.604091,3.505055,-0.6752739,83.77863,81.67118,7.727602,0,0,29.95526,0,7.670391,5.881309,0.4717795,3.672859,3.524051,0.05200549,4.109138,2.15772,0.4962573,-0.6696373,-0.6764013,0.002197572,87.30427,76.75288,2.809165,85.09188,74.71067,2.760388,8.387376,6.280386,0.5454714,0,0,0,0,0,0,29.98039,29.93462,0.009222999
"2019-05-16 06:55:00",331086,12.02,6.349504,3.567154,2.795879,-0.6770285,79.33683,77.2776,6.961317,0,0,29.95674,0,7.514904,4.91073,0.8354853,3.611983,3.517327,0.01920585,4.031398,1.342672,0.883217,-0.669645,-0.6831732,0.00292851,86.28316,70.79645,4.945147,83.9006,68.92442,4.788619,8.231898,5.394362,0.9278666,0,0,0,0,0,0,30.00203,29.93462,0.01159895
"2019-05-16 06:56:00",331087,12.03,6.641996,3.635558,3.104012,-0.6746667,80.73233,78.65325,7.355896,0,0,29.93094,0,7.914061,4.849853,1.114875,3.869096,3.517327,0.09172463,4.28171,1.312234,1.060562,-0.669645,-0.6764154,0.002728207,88.32537,69.94553,6.681389,86.11298,68.0735,6.489797,8.576948,5.394362,1.112746,0,0,0,0,0,0,29.95876,29.89134,0.01545026
"2019-05-16 06:57:00",331088,12.03,5.798213,4.095678,1.653946,-0.6521183,76.05512,74.08099,6.30789,0,0,29.94416,0,8.022287,4.207279,1.473036,4.366236,3.794668,0.1649465,4.099078,0.08793348,1.601943,-0.6324446,-0.6797975,0.01513285,88.66574,67.05241,8.41505,86.45335,65.0102,8.223785,8.624297,4.660474,1.466516,0,0,0,0,0,0,29.95876,29.89134,0.01539766
"2019-05-16 06:58:00",331089,12.02,4.872571,3.675271,1.190254,-0.6391507,70.49294,68.64362,5.507833,0,0,29.90177,0,6.233131,3.906276,0.7721122,3.835253,3.375276,0.1130888,2.523015,0.1319002,0.8493338,-0.6290626,-0.6493517,0.006663269,76.92306,64.49965,4.352634,74.88086,62.96799,4.251964,7.261276,4.254607,0.9409996,0,0,0,0,0,0,29.95876,29.8481,0.02336695
"2019-05-16 06:59:00",331090,12.03,3.481523,3.043098,0.4100722,-0.6379082,61.67459,60.05785,4.009177,0,0,29.82239,0,4.974981,2.705632,0.7228686,3.456445,2.644755,0.2864666,1.643672,0.00676408,0.504254,-0.6020009,-0.6628799,0.02277309,70.45608,56.84138,4.579198,68.75424,55.13954,4.457894,5.918571,3.158826,0.8159379,0,0,0,0,0,0,29.87221,29.74242,0.0420642
"2019-05-16 07:00:00",331091,12.03,4.064919,3.279781,0.7807981,-0.6479408,65.18889,63.44451,4.654914,0,0,29.71634,0,4.616467,3.456432,0.29047,3.43614,3.152062,0.06123429,1.393395,0.121753,0.3237834,-0.6020009,-0.6628799,0.02008764,68.58405,61.43634,1.756119,66.71204,59.56432,1.742979,5.255671,3.997556,0.3085783,0,0,0,0,0,0,29.74242,29.67503,0.02133731
"2019-05-16 07:01:00",331092,12.02,3.83878,3.173646,0.6717285,-0.6593844,63.70262,62.03765,4.404876,0,0,29.62842,0,3.970479,3.699952,0.08896964,3.223085,3.118242,0.03433442,0.8725665,0.4734857,0.1342523,-0.6493518,-0.6628799,0.003435259,64.49965,62.62762,0.5313917,62.96799,60.92579,0.5156941,4.538699,4.254607,0.09166701,0,0,0,0,0,0,29.67754,29.56938,0.033672
"2019-05-16 07:02:00",331093,12.03,3.452074,3.089072,0.3415266,-0.6511495,60.818,59.20409,3.917777,0,0,29.52463,0,3.855491,2.989696,0.2679614,3.246729,2.820596,0.1400342,0.710222,0.1014603,0.1560917,-0.6290538,-0.6628739,0.008179205,63.64873,57.86248,1.742748,61.94689,56.33083,1.742229,4.356028,3.409065,0.2946696,0,0,0,0,0,0,29.59102,29.45872,0.03262229
